player_name,age,position,club_involved,fee,transfer_period,year,season
Roberto Silvestri,20,Right Midfield,Bucinese,0.0,out,Summer,2015,2015/2016
Emanuele Rovini,20,Centre-Forward,Udinese Calcio,0.0,out,Summer,2015,2015/2016
Romano Perticone,28,Centre-Back,Trapani,0.0,out,Summer,2015,2015/2016
Dramane Konaté,21,Centre-Back,Ancona,0.0,out,Summer,2015,2015/2016
Franco Signorelli,24,Central Midfield,Ternana,0.0,out,Summer,2015,2015/2016
Alessio Agrifogli,19,Left-Back,Parma,0.0,out,Summer,2015,2015/2016
Tiberio Guarente,29,Central Midfield,Retired,0.0,out,Summer,2015,2015/2016
Luigi Sepe,24,Goalkeeper,SSC Napoli,0.0,out,Summer,2015,2015/2016
Simone Verdi,22,Attacking Midfield,Torino,0.0,out,Summer,2015,2015/2016
Matías Vecino,23,Central Midfield,Fiorentina,0.0,out,Summer,2015,2015/2016
Riccardo Saponara,23,Attacking Midfield,AC Milan,0.0,out,Summer,2015,2015/2016
Joshua Brillante,22,Central Midfield,Fiorentina,0.0,out,Summer,2015,2015/2016
Daniele Rugani,20,Centre-Back,Juventus,0.0,out,Summer,2015,2015/2016
Michele Somma,20,Centre-Back,AS Roma,0.0,out,Summer,2015,2015/2016
Lorenzo Ariaudo,26,Centre-Back,Sassuolo,0.0,in,Winter,2015,2015/2016
Federico Barba,22,Centre-Back,VfB Stuttgart,1000000.0,out,Winter,2015,2015/2016
Ronaldo,25,Defensive Midfield,Lazio,0.0,out,Winter,2015,2015/2016
Ludovico Gargiulo,20,Central Midfield,Pistoiese,0.0,out,Winter,2015,2015/2016
Matteo Biggeri,19,Goalkeeper,Legnago,0.0,out,Winter,2015,2015/2016
Kastriot Dermaku,24,Centre-Back,Pavia,0.0,out,Winter,2015,2015/2016
Andrea Valoriani,18,Goalkeeper,Fortis Juventus,0.0,out,Winter,2015,2015/2016
Matheus Pereira,18,Central Midfield,Corinthians,2000000.0,in,Summer,2016,2016/2017
Marcel Büchel,25,Central Midfield,Juventus,1500000.0,in,Summer,2016,2016/2017
Frédéric Veseli,23,Centre-Back,FC Lugano,0.0,in,Summer,2016,2016/2017
Alberto Gilardino,34,Centre-Forward,US Palermo,0.0,in,Summer,2016,2016/2017
Manuel Pasqual,34,Left-Back,Fiorentina,0.0,in,Summer,2016,2016/2017
Guido Marilungo,27,Centre-Forward,Atalanta BC,0.0,in,Summer,2016,2016/2017
Giuseppe Bellusci,26,Centre-Back,Leeds,0.0,in,Summer,2016,2016/2017
José Mauri,20,Central Midfield,AC Milan,0.0,in,Summer,2016,2016/2017
Andrés Tello,19,Central Midfield,Juventus,0.0,in,Summer,2016,2016/2017
Federico Dimarco,18,Centre-Back,Inter,0.0,in,Summer,2016,2016/2017
Roman Chanturia,20,Centre-Forward,Empoli U19,0.0,in,Summer,2016,2016/2017
Lorenzo Tonelli,26,Centre-Back,SSC Napoli,10000000.0,out,Summer,2016,2016/2017
Mário Rui,25,Left-Back,AS Roma,3500000.0,out,Summer,2016,2016/2017
Luca Santomauro,19,Centre-Back,Pro Eureka,0.0,out,Summer,2016,2016/2017
Matteo Ricci,22,Goalkeeper,Olhanense,0.0,out,Summer,2016,2016/2017
Dramane Konaté,22,Centre-Back,Pro Vercelli,0.0,out,Summer,2016,2016/2017
Giacomo Risaliti,21,Centre-Back,Pontedera,0.0,out,Summer,2016,2016/2017
Michele Camporese,24,Centre-Back,Benevento,0.0,out,Summer,2016,2016/2017
Matteo Biggeri,20,Goalkeeper,Montecatini,0.0,out,Summer,2016,2016/2017
Alessandro Piu,19,Left Winger,Spezia Calcio,0.0,out,Summer,2016,2016/2017
Lorenzo Tempesti,22,Second Striker,Tuttocuoio,0.0,out,Summer,2016,2016/2017
Jacopo Strano,20,Right Winger,VF Colligiana,0.0,out,Summer,2016,2016/2017
Franco Signorelli,25,Central Midfield,Spezia Calcio,0.0,out,Summer,2016,2016/2017
Kastriot Dermaku,24,Centre-Back,Lucchese,0.0,out,Summer,2016,2016/2017
Luca Bittante,23,Right-Back,Cagliari Calcio,0.0,out,Summer,2016,2016/2017
Francesco Colombini,22,Centre-Back,Pistoiese,0.0,out,Summer,2016,2016/2017
Andrea Valoriani,19,Goalkeeper,San Donato,0.0,out,Summer,2016,2016/2017
Matteo Brumat,21,Centre-Back,Siracusa,0.0,out,Summer,2016,2016/2017
Alessio Agrifogli,20,Left-Back,Without Club,0.0,out,Summer,2016,2016/2017
Mirko Di Nardo,20,Centre-Back,Without Club,0.0,out,Summer,2016,2016/2017
Leandro Paredes,22,Defensive Midfield,AS Roma,0.0,out,Summer,2016,2016/2017
Marko Livaja,22,Centre-Forward,Rubin Kazan,0.0,out,Summer,2016,2016/2017
Marcel Büchel,25,Central Midfield,Juventus,0.0,out,Summer,2016,2016/2017
Lorenzo Ariaudo,27,Centre-Back,Sassuolo,0.0,out,Summer,2016,2016/2017
Piotr Zielinski,22,Attacking Midfield,Udinese Calcio,0.0,out,Summer,2016,2016/2017
Miha Zajc,22,Central Midfield,NK Olimpija,2300000.0,in,Winter,2016,2016/2017
Omar El Kaddouri,26,Attacking Midfield,SSC Napoli,1200000.0,in,Winter,2016,2016/2017
Mame Thiam,24,Left Winger,Juventus,0.0,in,Winter,2016,2016/2017
Riccardo Saponara,25,Attacking Midfield,Fiorentina,1500000.0,out,Winter,2016,2016/2017
