player_name,age,position,club_involved,fee,transfer_period,year,season
Christian Vieri,25,Centre-Forward,Inter,46480000.0,out,Summer,1999,1999/2000
Paul Okon,27,Defensive Midfield,Fiorentina,0.0,out,Summer,1999,1999/2000
Pasqualino Guido,20,defence,Marsala,0.0,out,Summer,1999,1999/2000
Valentino Sbaccanti,19,midfield,Catania,0.0,out,Summer,1999,1999/2000
Francesco Carbone,19,Right-Back,Chievo Verona,0.0,out,Summer,1999,1999/2000
Federico Crovari,24,Defensive Midfield,Treviso,0.0,out,Summer,1999,1999/2000
Roberto Baronio,21,Defensive Midfield,Reggina,0.0,out,Summer,1999,1999/2000
Giorgio Santarelli,18,Right-Back,Catania,0.0,out,Summer,1999,1999/2000
Gasperino Cinelli,17,Centre-Forward,Ternana,0.0,out,Summer,1999,1999/2000
Iván de la Peña,23,Attacking Midfield,Marseille,0.0,out,Summer,1999,1999/2000
Stefano Di Fiordo,19,Centre-Back,Padova,0.0,out,Summer,1999,1999/2000
Fabrizio Ravanelli,31,Centre-Forward,Marseille,0.0,in,Winter,1999,1999/2000
Stefano Lombardi,23,Centre-Back,Napoli,0.0,out,Winter,1999,1999/2000
Marco Pisano,18,Left-Back,Brescia,0.0,out,Winter,1999,1999/2000
Kennet Andersson,32,Centre-Forward,Bologna,0.0,out,Winter,1999,1999/2000
Hernán Crespo,25,Centre-Forward,AC Parma,56810000.0,in,Summer,2000,2000/2001
Claudio López,25,Centre-Forward,Valencia,23000000.0,in,Summer,2000,2000/2001
Angelo Peruzzi,30,Goalkeeper,Inter,17900000.0,in,Summer,2000,2000/2001
Stefano Lombardi,23,Centre-Back,Napoli,1250000.0,in,Summer,2000,2000/2001
Daniel Ola,17,Centre-Back,Etoile Carouge,0.0,in,Summer,2000,2000/2001
Emanuele Pesaresi,23,Left-Back,Sampdoria,0.0,in,Summer,2000,2000/2001
Francesco Colonnese,28,Centre-Back,Inter,0.0,in,Summer,2000,2000/2001
Paolo Orlandoni,28,Goalkeeper,Reggina,0.0,in,Summer,2000,2000/2001
Andrea Luciani,18,midfield,Lazio U19,0.0,in,Summer,2000,2000/2001
Daniele Ruggiu,19,attack,Lazio U19,0.0,in,Summer,2000,2000/2001
Marcello Fiorentini,19,Central Midfield,Lazio U19,0.0,in,Summer,2000,2000/2001
Alessandro Gazzi,17,Defensive Midfield,Lazio U19,0.0,in,Summer,2000,2000/2001
Matías Almeyda,26,Defensive Midfield,AC Parma,23000000.0,out,Summer,2000,2000/2001
Sérgio Conceição,25,Right Winger,AC Parma,17000000.0,out,Summer,2000,2000/2001
Alen Boksic,30,Centre-Forward,Middlesbrough,3450000.0,out,Summer,2000,2000/2001
Stefano Lombardi,23,Centre-Back,Inter,750000.0,out,Summer,2000,2000/2001
Marco Ballotta,36,Goalkeeper,Inter,0.0,out,Summer,2000,2000/2001
Dario Marcolin,28,Defensive Midfield,Sampdoria,0.0,out,Summer,2000,2000/2001
Francesco Carnevale,17,attack,Sora,0.0,out,Summer,2000,2000/2001
Giampiero Pinzi,19,Central Midfield,Udinese,0.0,out,Summer,2000,2000/2001
Gasperino Cinelli,18,Centre-Forward,Arezzo,0.0,out,Summer,2000,2000/2001
Iván de la Peña,24,Attacking Midfield,Barcelona,0.0,out,Summer,2000,2000/2001
Alessandro Gazzi,17,Defensive Midfield,Treviso,0.0,out,Summer,2000,2000/2001
Emanuele Concetti,22,Goalkeeper,Arezzo,0.0,out,Summer,2000,2000/2001
Roberto Mancini,35,Second Striker,Career break,0.0,out,Summer,2000,2000/2001
Marcello Fiorentini,19,Central Midfield,Pescara,0.0,out,Summer,2000,2000/2001
Luca Mondini,30,Goalkeeper,Napoli,0.0,out,Summer,2000,2000/2001
Lucas Castromán,20,Attacking Midfield,Vélez Sarsfield,8610000.0,in,Winter,2000,2000/2001
Dino Baggio,29,Defensive Midfield,AC Parma,7500000.0,in,Winter,2000,2000/2001
Karel Poborsky,28,Right Midfield,Benfica,2250000.0,in,Winter,2000,2000/2001
Néstor Sensini,34,Centre-Back,AC Parma,0.0,out,Winter,2000,2000/2001
Attilio Lombardo,34,Right Winger,Sampdoria,0.0,out,Winter,2000,2000/2001
Gaizka Mendieta,27,Right Midfield,Valencia,48000000.0,in,Summer,2001,2001/2002
Jaap Stam,29,Centre-Back,Man Utd,25750000.0,in,Summer,2001,2001/2002
Stefano Fiore,26,Attacking Midfield,Udinese,25000000.0,in,Summer,2001,2001/2002
Darko Kovacevic,27,Centre-Forward,Juventus,15000000.0,in,Summer,2001,2001/2002
Fabio Liverani,25,Defensive Midfield,Perugia,13000000.0,in,Summer,2001,2001/2002
Giuliano Giannichedda,26,Defensive Midfield,Udinese,7500000.0,in,Summer,2001,2001/2002
César,26,Left Midfield,São Caetano,5000000.0,in,Summer,2001,2001/2002
