player_name,age,position,club_involved,fee,transfer_period,year,season
Matteo Lombardo,24,Left Midfield,Villacidrese,0.0,out,Summer,2009,2009/2010
Daniele Pedrelli,21,Left-Back,Cesena,0.0,out,Summer,2009,2009/2010
Alberto Gerbo,19,Central Midfield,Ancona,0.0,out,Summer,2009,2009/2010
Luca Siligardi,21,Right Winger,Triestina,0.0,out,Summer,2009,2009/2010
Andrea Mei,20,Centre-Back,FC Crotone,0.0,out,Summer,2009,2009/2010
Dennis Esposito,21,Centre-Back,Monza,0.0,out,Summer,2009,2009/2010
Jonathan Biabiany,21,Right Winger,Parma,0.0,out,Summer,2009,2009/2010
Gianluca Litteri,21,Centre-Forward,Vicenza,0.0,out,Summer,2009,2009/2010
Kerlon,21,Attacking Midfield,Ajax U21,0.0,out,Summer,2009,2009/2010
Victor Obinna,22,Second Striker,Málaga CF,0.0,out,Summer,2009,2009/2010
Giacomo Bindi,22,Goalkeeper,Foggia,0.0,out,Summer,2009,2009/2010
Olivier Dacourt,34,Defensive Midfield,Without Club,0.0,out,Summer,2009,2009/2010
Luís Figo,36,Right Winger,Retired,0.0,out,Summer,2009,2009/2010
McDonald Mariga,22,Defensive Midfield,Parma,10000000.0,in,Winter,2009,2009/2010
Goran Pandev,26,Second Striker,Lazio,0.0,in,Winter,2009,2009/2010
Jonathan Biabiany,21,Right Winger,Parma,2500000.0,out,Winter,2009,2009/2010
Patrick Vieira,33,Defensive Midfield,Man City,0.0,out,Winter,2009,2009/2010
Cristian Daminuta,19,Defensive Midfield,FC Dinamo,0.0,out,Winter,2009,2009/2010
David Suazo,30,Centre-Forward,Genoa,0.0,out,Winter,2009,2009/2010
Mancini,29,Left Winger,AC Milan,0.0,out,Winter,2009,2009/2010
Luis Jiménez,25,Attacking Midfield,Parma,0.0,out,Winter,2009,2009/2010
