player_name,age,position,club_involved,fee,transfer_period,year,season
Antonio Chimenti,38,Goalkeeper,Udinese,0.0,in,Summer,2008,2008/2009
Olof Mellberg,30,Centre-Back,Aston Villa,0.0,in,Summer,2008,2008/2009
Dario Campagna,20,Right-Back,Juventus U19,0.0,in,Summer,2008,2008/2009
Davide Borin,19,Centre-Back,Juventus U19,0.0,in,Summer,2008,2008/2009
Alessandro D'Antoni,19,Second Striker,Juventus U19,0.0,in,Summer,2008,2008/2009
Nicola Cosentini,20,Defensive Midfield,Juventus U19,0.0,in,Summer,2008,2008/2009
Domenico Criscito,21,Centre-Back,Genoa,11500000.0,out,Summer,2008,2008/2009
Antonio Nocerino,23,Central Midfield,US Palermo,7500000.0,out,Summer,2008,2008/2009
Raffaele Palladino,24,Left Winger,Genoa,5000000.0,out,Summer,2008,2008/2009
Antonio Mirante,24,Goalkeeper,Sampdoria,2700000.0,out,Summer,2008,2008/2009
Davide Lanzafame,21,Centre-Forward,US Palermo,2500000.0,out,Summer,2008,2008/2009
Andrea Rossi,21,Left-Back,Siena,1000000.0,out,Summer,2008,2008/2009
Rey Volpato,21,Centre-Forward,Bari,1000000.0,out,Summer,2008,2008/2009
Sergio Almirón,27,Central Midfield,Fiorentina,500000.0,out,Summer,2008,2008/2009
Andrea Luci,23,Defensive Midfield,Ascoli,103000.0,out,Summer,2008,2008/2009
Alessandro Birindelli,33,Right-Back,AC Pisa,0.0,out,Summer,2008,2008/2009
Raffaele Bianco,20,Defensive Midfield,Bari,0.0,out,Summer,2008,2008/2009
Alessandro D'Antoni,19,Second Striker,Giulianova,0.0,out,Summer,2008,2008/2009
Samon Reider Rodríguez,19,Second Striker,Poggibonsi,0.0,out,Summer,2008,2008/2009
Cristiano Novembre,21,Goalkeeper,Figline,0.0,out,Summer,2008,2008/2009
Emanuele Belardi,30,Goalkeeper,Udinese,0.0,out,Summer,2008,2008/2009
Andrea Pozzato,20,Goalkeeper,FC Canavese,0.0,out,Summer,2008,2008/2009
Davide Borin,19,Centre-Back,ProVercelli U19,0.0,out,Summer,2008,2008/2009
Dario Campagna,20,Right-Back,Hellas Verona,0.0,out,Summer,2008,2008/2009
Dario Venitucci,21,Attacking Midfield,Mantova,0.0,out,Summer,2008,2008/2009
Alessandro Vono,20,Goalkeeper,AS Livorno,0.0,out,Summer,2008,2008/2009
Nicola Faralli,18,attack,Poggibonsi,0.0,out,Summer,2008,2008/2009
Stefano Di Berardino,21,Centre-Back,Pistoiese,0.0,out,Summer,2008,2008/2009
Andrea Torta,18,Centre-Back,Rovigo Calcio,0.0,out,Summer,2008,2008/2009
Rubén Olivera,25,Central Midfield,Genoa,0.0,out,Summer,2008,2008/2009
Andrea Pisani,21,Centre-Back,Pro Patria,0.0,out,Summer,2008,2008/2009
Nicola Cosentini,20,Defensive Midfield,Pro Patria,0.0,out,Summer,2008,2008/2009
Oussama Essabr,19,Centre-Forward,Vicenza,0.0,out,Summer,2008,2008/2009
Jess Kedwell Vanstrattan,25,Goalkeeper,Hellas Verona,0.0,out,Summer,2008,2008/2009
Guglielmo Stendardo,27,Centre-Back,Lazio,0.0,out,Summer,2008,2008/2009
Mario Kirev,19,Goalkeeper,Slavia Sofia,600000.0,in,Winter,2008,2008/2009
Dario Venitucci,21,Attacking Midfield,Mantova,0.0,in,Winter,2008,2008/2009
Lorenzo Ariaudo,19,Centre-Back,Juventus U19,0.0,in,Winter,2008,2008/2009
Donato Bottone,20,Centre-Forward,Pro Sesto,0.0,out,Winter,2008,2008/2009
Samon Reider Rodríguez,20,Second Striker,Alessandria,0.0,out,Winter,2008,2008/2009
Dario Venitucci,21,Attacking Midfield,Avellino,0.0,out,Winter,2008,2008/2009
Mario Kirev,19,Goalkeeper,Grasshoppers,0.0,out,Winter,2008,2008/2009
Jorge Andrade,30,Centre-Back,Retired,0.0,out,Winter,2008,2008/2009
Diego,24,Central Midfield,Werder Bremen,27000000.0,in,Summer,2009,2009/2010
Felipe Melo,26,Defensive Midfield,Fiorentina,25000000.0,in,Summer,2009,2009/2010
Michele Paolucci,23,Centre-Forward,Udinese,3300000.0,in,Summer,2009,2009/2010
Fabio Grosso,31,Left-Back,Olympique Lyon,2000000.0,in,Summer,2009,2009/2010
Martín Cáceres,22,Centre-Back,Barcelona,500000.0,in,Summer,2009,2009/2010
Fabio Cannavaro,35,Centre-Back,Real Madrid,0.0,in,Summer,2009,2009/2010
Marco Duravia,19,Right Midfield,Juventus U19,0.0,in,Summer,2009,2009/2010
Luca Castiglia,20,Central Midfield,Juventus U19,0.0,in,Summer,2009,2009/2010
Ayub Daud,19,Second Striker,Juventus U19,0.0,in,Summer,2009,2009/2010
Carlo Vecchione,21,Attacking Midfield,Juventus U19,0.0,in,Summer,2009,2009/2010
Marco Marchionni,28,Right Midfield,Fiorentina,4500000.0,out,Summer,2009,2009/2010
Michele Paolucci,23,Centre-Forward,Siena,3500000.0,out,Summer,2009,2009/2010
Olof Mellberg,31,Centre-Back,Olympiacos,2500000.0,out,Summer,2009,2009/2010
Cristiano Zanetti,32,Defensive Midfield,Fiorentina,2000000.0,out,Summer,2009,2009/2010
Andrea Torta,19,Centre-Back,Foggia,0.0,out,Summer,2009,2009/2010
Raffaele Bianco,21,Defensive Midfield,Modena,0.0,out,Summer,2009,2009/2010
Rubén Olivera,26,Central Midfield,Peñarol,0.0,out,Summer,2009,2009/2010
Albin Ekdal,19,Defensive Midfield,Siena,0.0,out,Summer,2009,2009/2010
Stefano Di Berardino,22,Centre-Back,AS Pescina,0.0,out,Summer,2009,2009/2010
Giorgio Merlano,20,Goalkeeper,FC Canavese,0.0,out,Summer,2009,2009/2010
Alessandro D'Antoni,20,Second Striker,Figline,0.0,out,Summer,2009,2009/2010
Ayub Daud,19,Second Striker,FC Crotone,0.0,out,Summer,2009,2009/2010
Andrea Pisani,22,Centre-Back,Cittadella,0.0,out,Summer,2009,2009/2010
Oussama Essabr,20,Centre-Forward,Arezzo,0.0,out,Summer,2009,2009/2010
Marco Duravia,19,Right Midfield,Figline,0.0,out,Summer,2009,2009/2010
Carlo Vecchione,21,Attacking Midfield,Clermont Foot,0.0,out,Summer,2009,2009/2010
Dario Venitucci,22,Attacking Midfield,Arezzo,0.0,out,Summer,2009,2009/2010
Luca Castiglia,20,Central Midfield,Cesena,0.0,out,Summer,2009,2009/2010
Sergio Almirón,28,Central Midfield,Bari,0.0,out,Summer,2009,2009/2010
Pavel Nedved,36,Left Midfield,Retired,0.0,out,Summer,2009,2009/2010
Dario Knezevic,27,Centre-Back,AS Livorno,0.0,out,Summer,2009,2009/2010
Antonio Candreva,22,Right Midfield,Udinese,1000000.0,in,Winter,2009,2009/2010
Michele Paolucci,23,Centre-Forward,Siena,500000.0,in,Winter,2009,2009/2010
Tiago Mendes,28,Central Midfield,Atlético Madrid,1000000.0,out,Winter,2009,2009/2010
Cristian Molinaro,26,Left-Back,VfB Stuttgart,500000.0,out,Winter,2009,2009/2010
Lorenzo Ariaudo,20,Centre-Back,Cagliari Calcio,300000.0,out,Winter,2009,2009/2010
Cristian Pasquato,20,Attacking Midfield,Triestina,0.0,out,Winter,2009,2009/2010
Ayub Daud,19,Second Striker,Lumezzane,0.0,out,Winter,2009,2009/2010
Luca Castiglia,20,Central Midfield,Reggiana,0.0,out,Winter,2009,2009/2010
Mario Kirev,20,Goalkeeper,FC Thun,0.0,out,Winter,2009,2009/2010
Leonardo Bonucci,23,Centre-Back,Bari,15500000.0,in,Summer,2010,2010/2011
Milos Krasic,25,Right Winger,CSKA Moscow,15000000.0,in,Summer,2010,2010/2011
Jorge Martínez,27,Right Winger,Catania,12000000.0,in,Summer,2010,2010/2011
