player_name,age,position,club_involved,fee,transfer_period,year,season
Simone Pavan,32,Centre-Back,AS Livorno,0.0,Summer,2006,2006/2007
Aimo Diana,28,Right Midfield,US Palermo,0.0,Summer,2006,2006/2007
Francesco Virdis,21,Centre-Forward,Cesena,0.0,Summer,2006,2006/2007
Daniele Padelli,20,Goalkeeper,FC Crotone,0.0,Summer,2006,2006/2007
Giovanni Taormina,18,Left Midfield,Alessandria,0.0,Summer,2006,2006/2007
Francesco Flachi,32,Centre-Forward,Without Club,0.0,Summer,2006,2006/2007
Mattia Marchesetti,22,Left Winger,Chievo Verona,0.0,Summer,2006,2006/2007
Samuele Dalla Bona,25,Central Midfield,AC Milan,0.0,Summer,2006,2006/2007
Marco Zamboni,28,Centre-Back,Reggina,0.0,Summer,2006,2006/2007
Emiliano Bonazzoli,27,Centre-Forward,Parma,0.0,Summer,2006,2006/2007
Andrea Gasbarroni,24,Second Striker,US Palermo,0.0,Summer,2006,2006/2007
Al-Saadi Al Gaddafi,33,Attacking Midfield,Al-Jamahiriyah,275000.0,Winter,2006,2006/2007
Carlo Zotti,24,Goalkeeper,AS Roma,165000.0,Winter,2006,2006/2007
Reto Ziegler,21,Centre-Back,Spurs,0.0,Winter,2006,2006/2007
Alessandro Romeo,19,Centre-Forward,Sampdoria U19,0.0,Winter,2006,2006/2007
Vladimir Koman,17,Attacking Midfield,Sampdoria U19,0.0,Winter,2006,2006/2007
Saidi Oluseyi Adeshokan,22,Centre-Forward,FC Chiasso,0.0,Winter,2006,2006/2007
Daniele Padelli,21,Goalkeeper,Liverpool,0.0,Winter,2006,2006/2007
Massimo Bonanni,24,Left Midfield,Ascoli,0.0,Winter,2006,2006/2007
Salvatore Foti,18,Centre-Forward,Vicenza,0.0,Winter,2006,2006/2007
Francesco Virdis,22,Centre-Forward,Modena,0.0,Winter,2006,2006/2007
Andrea Caracciolo,25,Centre-Forward,US Palermo,4250000.0,Summer,2007,2007/2008
Christian Maggio,25,Right-Back,Fiorentina,3450000.0,Summer,2007,2007/2008
Reto Ziegler,21,Centre-Back,Spurs,2000000.0,Summer,2007,2007/2008
Hugo Campagnaro,27,Centre-Back,Piacenza,1550000.0,Summer,2007,2007/2008
Daniele Gastaldello,24,Centre-Back,Juventus,1250000.0,Summer,2007,2007/2008
Stefano Lucchini,26,Centre-Back,Empoli,500000.0,Summer,2007,2007/2008
Claudio Bellucci,32,Centre-Forward,Bologna,0.0,Summer,2007,2007/2008
Ikechukwu Kalu,23,Centre-Forward,FC Chiasso,0.0,Summer,2007,2007/2008
Antonio Mirante,23,Goalkeeper,Juventus,0.0,Summer,2007,2007/2008
Antonio Cassano,25,Second Striker,Real Madrid,0.0,Summer,2007,2007/2008
Massimo Volta,20,Centre-Back,AC Carpenedolo,0.0,Summer,2007,2007/2008
Vincenzo Montella,33,Centre-Forward,AS Roma,0.0,Summer,2007,2007/2008
Paolo Sammarco,24,Central Midfield,AC Milan,0.0,Summer,2007,2007/2008
Jonathan Rossini,18,Centre-Back,Sampdoria U19,0.0,Summer,2007,2007/2008
Vincenzo Fiorillo,17,Goalkeeper,Sampdoria U19,0.0,Summer,2007,2007/2008
Paolo Castellazzi,19,Central Midfield,Sampdoria U19,0.0,Summer,2007,2007/2008
Fabio Quagliarella,24,Centre-Forward,Udinese,-7300000.0,Summer,2007,2007/2008
Fabio Bazzani,30,Centre-Forward,Brescia,-1800000.0,Summer,2007,2007/2008
Andrea Parola,28,Defensive Midfield,Cagliari Calcio,-1200000.0,Summer,2007,2007/2008
Luca Antonini,24,Left-Back,Empoli,-1000000.0,Summer,2007,2007/2008
Gianluca Berti,40,Goalkeeper,Cesena,0.0,Summer,2007,2007/2008
Giulio Falcone,33,Centre-Back,Parma,0.0,Summer,2007,2007/2008
Fabrizio Cacciatore,20,Right-Back,Foligno,0.0,Summer,2007,2007/2008
Bidre'ce Azor,19,attack,Teramo,0.0,Summer,2007,2007/2008
Christian Terlizzi,27,Centre-Back,Catania,0.0,Summer,2007,2007/2008
Saidi Oluseyi Adeshokan,22,Centre-Forward,Olginatese,0.0,Summer,2007,2007/2008
Paolo Castellazzi,20,Central Midfield,Pro Patria,0.0,Summer,2007,2007/2008
Francesco Virdis,22,Centre-Forward,Ravenna,0.0,Summer,2007,2007/2008
Danilo Soddimo,19,Left Midfield,Sambenedettese,0.0,Summer,2007,2007/2008
Daniele Padelli,21,Goalkeeper,AC Pisa,0.0,Summer,2007,2007/2008
