player_name,age,position,club_involved,fee,transfer_period,year,season
Blerim Dzemaili,33,Central Midfield,SZ FC,0.0,out,Winter,2019,2019/2020
Juan Manuel Valencia,21,Central Midfield,Reggio Audace,0.0,out,Winter,2019,2019/2020
Mattia Destro,28,Centre-Forward,Genoa,0.0,out,Winter,2019,2019/2020
Hamza El Kaouakibi,21,Right-Back,Pianese,0.0,out,Winter,2019,2019/2020
Emanuel Vignato,19,Right Winger,Chievo Verona,0.0,out,Winter,2019,2019/2020
Nehuén Paz,26,Centre-Back,Lecce,0.0,out,Winter,2019,2019/2020
Aaron Hickey,18,Left-Back,Heart of Midl.,1700000.0,in,Summer,2020,2020/2021
Edoardo Vergani,19,Centre-Forward,Inter U19,800000.0,in,Summer,2020,2020/2021
Sebastian Breza,22,Goalkeeper,Potenza,175000.0,in,Summer,2020,2020/2021
Luis Binks,18,Centre-Back,Montréal,97000.0,in,Summer,2020,2020/2021
Lorenzo De Silvestri,32,Right-Back,Torino,0.0,in,Summer,2020,2020/2021
Mattia Bani,26,Centre-Back,Genoa,5000000.0,out,Summer,2020,2020/2021
Alessandro Bianconi,21,Centre-Back,Gozzano,0.0,out,Summer,2020,2020/2021
Ladislav Krejci,28,Left Midfield,Sparta Prague,0.0,out,Summer,2020,2020/2021
Nicola Ghini,20,Defensive Midfield,Pianese,0.0,out,Summer,2020,2020/2021
Emiliano Pattarello,21,Second Striker,Calvi Noale,0.0,out,Summer,2020,2020/2021
Mattia Destro,29,Centre-Forward,Genoa,0.0,out,Summer,2020,2020/2021
Diego Falcinelli,29,Centre-Forward,Red Star,0.0,out,Summer,2020,2020/2021
Fabrizio Brignani,22,Centre-Back,Vis Pesaro,0.0,out,Summer,2020,2020/2021
Tommaso Cassandro,20,Right-Back,Cittadella,0.0,out,Summer,2020,2020/2021
César Falletti,27,Attacking Midfield,Ternana,0.0,out,Summer,2020,2020/2021
Mouhamadou Sarr,23,Goalkeeper,Ascoli,0.0,out,Summer,2020,2020/2021
Antonio Santurro,28,Goalkeeper,Catania,0.0,out,Summer,2020,2020/2021
Gabriele Corbo,20,Centre-Back,Ascoli,0.0,out,Summer,2020,2020/2021
Gianmarco Cangiano,18,Left Winger,Ascoli,0.0,out,Summer,2020,2020/2021
Luis Binks,18,Centre-Back,Montréal,0.0,out,Summer,2020,2020/2021
