player_name,age,position,club_involved,fee,transfer_period,year,season
Leonardo Pérez,20,Centre-Forward,AC Pisa,250,Summer,2010,2010/2011
Ivan Loseto,22,Left-Back,Gavorrano,0.0,Summer,2010,2010/2011
Filippo Antonelli Agomeri,32,Right Winger,Triestina,0.0,Summer,2010,2010/2011
Rey Volpato,23,Centre-Forward,AS Livorno,0.0,Summer,2010,2010/2011
Riccardo Allegretti,32,Central Midfield,Grosseto,0.0,Summer,2010,2010/2011
Luca Piano,21,Attacking Midfield,Gela,0.0,Summer,2010,2010/2011
Sergio Almirón,29,Central Midfield,Juventus,0.0,Summer,2010,2010/2011
Filippo Carobbio,30,Central Midfield,Siena,0.0,Summer,2010,2010/2011
Pedro Kamatà,28,Left Winger,Siena,0.0,Summer,2010,2010/2011
Benedetto Lorusso,19,Left-Back,Barletta,0.0,Summer,2010,2010/2011
Domenico Aliperta,19,Defensive Midfield,Gela,0.0,Summer,2010,2010/2011
Vincenzo Pisani,19,Centre-Forward,Aversa Norm.,0.0,Summer,2010,2010/2011
Ivan Rajcic,29,Central Midfield,Barletta,0.0,Summer,2010,2010/2011
Armando Visconti,20,Centre-Forward,Campobasso,0.0,Summer,2010,2010/2011
Ilario Lamberti,22,Goalkeeper,Valenzana,0.0,Summer,2010,2010/2011
Marco Piccinni,23,Central Midfield,Lucchese,0.0,Summer,2010,2010/2011
Giuseppe Statella,22,Right Midfield,Grosseto,0.0,Summer,2010,2010/2011
Antonino Bonvissuto,24,Centre-Forward,Ascoli,0.0,Summer,2010,2010/2011
Cristian Stellini,36,Left-Back,Retired,0.0,Summer,2010,2010/2011
Giacinto Allegrini,20,Centre-Back,Without Club,0.0,Summer,2010,2010/2011
Alessio Sestu,26,Right Winger,Vicenza,0.0,Summer,2010,2010/2011
András Gosztonyi,19,Right Winger,MTK Budapest,0.0,Summer,2010,2010/2011
Marco Pisano,28,Left-Back,Torino,0.0,Summer,2010,2010/2011
Souleymane Diamoutene,27,Centre-Back,Lecce,0.0,Summer,2010,2010/2011
Sergio Almirón,29,Central Midfield,Juventus,0.0,Summer,2010,2010/2011
Ferdinando Sforzini,25,Centre-Forward,Udinese Calcio,0.0,Summer,2010,2010/2011
Vladimir Koman,21,Attacking Midfield,Sampdoria,0.0,Summer,2010,2010/2011
Andrea Ranocchia,22,Centre-Back,Genoa,0.0,Summer,2010,2010/2011
Barreto,24,Second Striker,Udinese Calcio,0.0,Summer,2010,2010/2011
Erik Huseklepp,26,Left Winger,Brann,1700000.0,Winter,2010,2010/2011
Kamil Glik,22,Centre-Back,US Palermo,250000.0,Winter,2010,2010/2011
Kamil Kopunek,26,Defensive Midfield,Spartak Trnava,0.0,Winter,2010,2010/2011
Stefano Okaka,21,Centre-Forward,AS Roma,0.0,Winter,2010,2010/2011
Gergely Rudolf,25,Centre-Forward,Genoa,0.0,Winter,2010,2010/2011
Simone Bentivoglio,25,Central Midfield,Chievo Verona,0.0,Winter,2010,2010/2011
Paul Codrea,29,Central Midfield,Siena,0.0,Winter,2010,2010/2011
Antonino Bonvissuto,25,Centre-Forward,Sorrento,0.0,Winter,2010,2010/2011
Giuseppe Statella,22,Right Midfield,Andria,0.0,Winter,2010,2010/2011
Luigi Rana,24,Centre-Forward,Barletta,0.0,Winter,2010,2010/2011
Francesco Caputo,23,Centre-Forward,Siena,0.0,Winter,2010,2010/2011
Marco Crimi,20,Central Midfield,Grosseto,0.0,Winter,2010,2010/2011
Alessio Gigli,20,defence,Sanremo,0.0,Winter,2010,2010/2011
Nico Pulzetti,26,Central Midfield,AS Livorno,0.0,Winter,2010,2010/2011
Marco D'Alessandro,19,Right Winger,AS Roma,0.0,Winter,2010,2010/2011
Carlo Sassarini,22,Left-Back,Barletta CS,0.0,in,Summer,1994,1994/1995
Paolo Annoni,24,Left-Back,Como,0.0,in,Summer,1994,1994/1995
Miguel Ángel Guerrero,26,Second Striker,Junior FC,0.0,in,Summer,1994,1994/1995
Roberto Cau,18,Right Midfield,Bari U19,0.0,in,Summer,1994,1994/1995
Nicola Legrottaglie,17,Centre-Back,Bari U19,0.0,in,Summer,1994,1994/1995
Giovanni Indiveri,19,Goalkeeper,Olbia,0.0,out,Summer,1994,1994/1995
Luigi Caggianelli,21,defence,Bisceglie,0.0,out,Summer,1994,1994/1995
Donato Gentile,19,midfield,Vigor Trani,0.0,out,Summer,1994,1994/1995
Fabio Di Domenico,18,attack,Molfetta,0.0,out,Summer,1994,1994/1995
Carmelo Puglisi,22,midfield,Rimini,0.0,out,Summer,1994,1994/1995
Maurizio Laureri,28,midfield,Como,0.0,out,Summer,1994,1994/1995
Berardino Capocchiano,28,Centre-Forward,Avellino,0.0,out,Summer,1994,1994/1995
Gabriele Grossi,22,Left-Back,Napoli,0.0,out,Summer,1994,1994/1995
Joao Paulo,29,attack,Vasco da Gama,0.0,out,Summer,1994,1994/1995
Angelo Colombo,33,Right Midfield,Marc. Stallions,0.0,out,Summer,1994,1994/1995
Michele Andrisani,20,Defensive Midfield,Palazzolo,0.0,out,Summer,1994,1994/1995
Luca Gentili,22,Goalkeeper,Barletta CS,0.0,out,Summer,1994,1994/1995
Massimiliano Tangorra,24,defence,Ancona,0.0,out,Winter,1994,1994/1995
Kennet Andersson,27,Centre-Forward,SM Caen,0.0,in,Summer,1995,1995/1996
Abel Xavier,22,Right-Back,Benfica,0.0,in,Summer,1995,1995/1996
Luigi Sala,21,Centre-Back,Como,0.0,in,Summer,1995,1995/1996
Carlo Tafuni,18,defence,Team Altamura,0.0,in,Summer,1995,1995/1996
Fabrizio Ficini,21,Defensive Midfield,Empoli,0.0,in,Summer,1995,1995/1996
Nicola Ventola,17,Centre-Forward,Bari U19,0.0,in,Summer,1995,1995/1996
Lorenzo Amoruso,24,Centre-Back,Fiorentina,0.0,out,Summer,1995,1995/1996
Emiliano Bigica,21,Defensive Midfield,Fiorentina,0.0,out,Summer,1995,1995/1996
Angelo Alessio,30,Right Winger,Cosenza,0.0,out,Summer,1995,1995/1996
Onofrio Barone,30,Central Midfield,Hellas Verona,0.0,out,Summer,1995,1995/1996
Sandro Tovalieri,30,Centre-Forward,Atalanta BC,0.0,out,Summer,1995,1995/1996
Carlo Sassarini,23,Left-Back,Massese,0.0,out,Summer,1995,1995/1996
Francesco Cotugno,20,defence,Unknown,0.0,out,Summer,1995,1995/1996
Nicola Fanelli,21,Goalkeeper,Bisceglie,0.0,out,Summer,1995,1995/1996
Roberto Ripa,28,Centre-Back,Udinese,375000.0,in,Winter,1995,1995/1996
Klas Ingesson,27,Defensive Midfield,Sheff Wed,0.0,in,Winter,1995,1995/1996
Miguel Ángel Guerrero,28,Second Striker,CP Mérida,0.0,out,Winter,1995,1995/1996
Roberto Cau,19,Right Midfield,Novara,0.0,out,Winter,1995,1995/1996
Gianluca Zambrotta,20,Right-Back,Como,0.0,in,Summer,1997,1997/1998
Gaetano De Rosa,24,Centre-Back,Savoia,0.0,in,Summer,1997,1997/1998
Carlo Sassarini,25,Left-Back,Como,0.0,in,Summer,1997,1997/1998
Paolo Giometti,19,attack,Rimini,0.0,in,Summer,1997,1997/1998
Mauro Bressan,26,Defensive Midfield,Cagliari Calcio,0.0,in,Summer,1997,1997/1998
Michele Marcolini,21,Central Midfield,Sora,0.0,in,Summer,1997,1997/1998
Philemon Masinga,28,Centre-Forward,Salernitana,0.0,in,Summer,1997,1997/1998
Gianluca Sordo,27,Right Midfield,Reggiana,0.0,in,Summer,1997,1997/1998
Francesco Mancini,28,Goalkeeper,Foggia,0.0,in,Summer,1997,1997/1998
Alberto Fontana,30,Goalkeeper,Atalanta BC,0.0,out,Summer,1997,1997/1998
Omar Lepri,20,defence,Tempio,0.0,out,Summer,1997,1997/1998
Marcello Montanari,31,Sweeper,Lucchese,0.0,out,Summer,1997,1997/1998
Giuseppe Alberga,30,Goalkeeper,Taranto,0.0,out,Summer,1997,1997/1998
Paolo Annoni,27,Left-Back,Lecce,0.0,out,Summer,1997,1997/1998
Antonio Bellavista,19,Defensive Midfield,Giulianova,0.0,out,Summer,1997,1997/1998
Danilo Macera,19,defence,Giulianova,0.0,out,Summer,1997,1997/1998
Marco Di Vaio,20,Centre-Forward,Lazio,0.0,out,Summer,1997,1997/1998
Marco Zanchi,20,Centre-Back,Atalanta BC,0.0,out,Summer,1997,1997/1998
Francesco Flachi,22,Centre-Forward,Fiorentina,0.0,out,Summer,1997,1997/1998
Grégory Campi,21,Left Midfield,OG Rouen,0.0,in,Winter,1997,1997/1998
Marcus Allbäck,24,Centre-Forward,Örgryte,0.0,in,Winter,1997,1997/1998
Lorenzo Sibilano,19,Centre-Back,Bari U19,0.0,in,Winter,1997,1997/1998
Roberto Ripa,30,Centre-Back,Ancona,0.0,out,Winter,1997,1997/1998
Carlo Sassarini,26,Left-Back,Andria,0.0,out,Winter,1997,1997/1998
Daniel Andersson,20,Defensive Midfield,Malmö FF,0.0,in,Summer,1998,1998/1999
Rachid Neqrouz,26,Sweeper,BSC Young Boys,0.0,in,Summer,1998,1998/1999
Attilio Gregori,32,Goalkeeper,Siena,0.0,in,Summer,1998,1998/1999
